t (s),q (A)
0.33600000000000085,0.7566055877850796
0.33601999999999954,0.7566257227164035
0.33603999999999856,0.7566458538725578
0.3360599999999999,0.7566659968617868
0.33607999999999905,0.7566861581635673
0.33609999999999995,0.7567063269902923
0.3361199999999994,0.7567264905354874
0.3361400000000003,0.7567466524801691
0.33615999999999935,0.7567668159438977
0.3361799999999989,0.7567869879753273
0.33619999999999983,0.7568071706489401
0.33621999999999885,0.7568273587409465
0.3362400000000002,0.7568475418468086
0.33625999999999934,0.756867731527568
0.33628000000000025,0.7568879338718933
0.3362999999999997,0.7569081566521147
0.33631999999999884,0.756928397523493
0.33633999999999964,0.7569486537504813
0.3363599999999992,0.7569689105667103
0.3363800000000001,0.7569891743926622
0.33639999999999914,0.757009437075826
0.3364200000000005,0.7570296979945919
0.33643999999999963,0.7570499536754712
0.33645999999999865,0.7570702060405532
0.33648,0.7570904490493993
0.33649999999999913,0.757110688973435
0.33651999999999993,0.7571309308731357
0.3365399999999995,0.7571511747938269
0.3365600000000004,0.7571714048041861
